File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
DAYMET_004_tmax_doy2012123_aid0001,tmax,aid0001,2012-05-02,37363,3.71,12.5600004,"(3.71,12.5600004)",10.0779638,0.9685677,0.9381233,10.9300003,12.5600004,10.0100002,7.0300002,9.3699999
DAYMET_004_tmax_doy2012124_aid0001,tmax,aid0001,2012-05-03,37363,3.73,14.0100002,"(3.73,14.0100002)",11.0063772,0.8393812,0.7045608,11.4499998,12.7799997,11.0799999,9.2299995,10.5600004
DAYMET_004_tmax_doy2012125_aid0001,tmax,aid0001,2012-05-04,37363,3.48,19.6200008,"(3.48,19.6200008)",12.4779615,2.219295,4.9252704,13.5749998,17.7800007,12.3400002,6.6100001,10.7700005
DAYMET_004_tmax_doy2012126_aid0001,tmax,aid0001,2012-05-05,37363,6.9299998,20.7900009,"(6.9299998,20.7900009)",17.3663654,1.7649415,3.1150183,18.7600002,20.7900009,17.7299995,12.5699997,16.2800007
DAYMET_004_tmax_doy2012127_aid0001,tmax,aid0001,2012-05-06,37363,10.21,20.9899998,"(10.21,20.9899998)",17.4829483,1.6994655,2.888183,18.7099991,20.9899998,17.6299992,12.8900003,16.3799992
DAYMET_004_tmax_doy2012128_aid0001,tmax,aid0001,2012-05-07,37363,12.4300003,22.8999996,"(12.4300003,22.8999996)",20.3159485,1.5176227,2.3031787,21.4699993,22.8999996,20.7099991,16.3199997,19.4099998
DAYMET_004_tmax_doy2012129_aid0001,tmax,aid0001,2012-05-08,37363,6.8299999,17.1700001,"(6.8299999,17.1700001)",12.9725752,1.8169488,3.3013028,14.29,17.1700001,13.4399996,7.9499998,11.6999998
DAYMET_004_tmax_doy2012130_aid0001,tmax,aid0001,2012-05-09,37363,6.2800002,18.1599998,"(6.2800002,18.1599998)",15.7612076,1.3900332,1.9321924,16.7299995,18.1599998,15.9099998,12.54,15.0500002
DAYMET_004_tmax_doy2012131_aid0001,tmax,aid0001,2012-05-10,37363,6.73,20.0200005,"(6.73,20.0200005)",17.0115719,1.5399458,2.3714332,17.9599991,20.0200005,17.2199993,13.4899998,16.1700001
DAYMET_004_tmax_doy2012132_aid0001,tmax,aid0001,2012-05-11,37363,5.9000001,19.9400005,"(5.9000001,19.9400005)",16.8753643,1.4801286,2.1907808,17.8400002,19.9400005,17.1299992,13.3699999,16.0499992
DAYMET_004_tmax_doy2012133_aid0001,tmax,aid0001,2012-05-12,37363,12.4899998,27.1000004,"(12.4899998,27.1000004)",24.2444553,1.9803362,3.9217314,25.4500008,27.1000004,24.7900009,21.0699997,23.6950006
DAYMET_004_tmax_doy2012134_aid0001,tmax,aid0001,2012-05-13,37363,16.3299999,29.5100002,"(16.3299999,29.5100002)",26.3419132,1.8254966,3.3324377,27.5400009,29.5100002,26.7399998,22.7199993,25.6100006
DAYMET_004_tmax_doy2012135_aid0001,tmax,aid0001,2012-05-14,37363,12.0500002,23.4300003,"(12.0500002,23.4300003)",19.5675735,2.0290611,4.1170889,21.3899994,23.4300003,19.6000004,12.3999996,17.7700005
DAYMET_004_tmax_doy2012136_aid0001,tmax,aid0001,2012-05-15,37363,10.9899998,23.4200001,"(10.9899998,23.4200001)",20.701849,1.5536451,2.4138132,21.7000008,23.4200001,20.8799992,17.5599995,20.0400009
DAYMET_004_tmax_doy2012137_aid0001,tmax,aid0001,2012-05-16,37363,14.8900003,24.1200008,"(14.8900003,24.1200008)",21.5279636,1.2923895,1.6702707,22.4799995,24.1200008,21.7600002,18.2399998,20.7800007
DAYMET_004_tmax_doy2012138_aid0001,tmax,aid0001,2012-05-17,37363,10.0799999,22.0599995,"(10.0799999,22.0599995)",19.5150681,1.2930644,1.6720154,20.5599995,22.0599995,19.5499992,16.2099991,18.8199997
DAYMET_004_tmax_doy2012139_aid0001,tmax,aid0001,2012-05-18,37363,12.3500004,23.6800003,"(12.3500004,23.6800003)",21.1168671,1.4560995,2.1202258,22.1700001,23.6800003,21.4099998,17.2700005,20.2099991
DAYMET_004_tmax_doy2012140_aid0001,tmax,aid0001,2012-05-19,37363,16.4400005,27.7600002,"(16.4400005,27.7600002)",24.8568897,1.8611197,3.4637667,26.1599998,27.7600002,25.3999996,20.6100006,23.9400005
DAYMET_004_tmax_doy2012141_aid0001,tmax,aid0001,2012-05-20,37363,17.8799992,30.0699997,"(17.8799992,30.0699997)",27.054245,1.7573715,3.0883547,28.2800007,30.0699997,27.5100002,23.1800003,26.2399998
DAYMET_004_tmax_doy2012142_aid0001,tmax,aid0001,2012-05-21,37363,14.6899996,28.1200008,"(14.6899996,28.1200008)",22.8152447,2.3600645,5.5699045,24.6299992,28.1200008,23.0300007,15.7700005,21.0300007
DAYMET_004_tmax_doy2012143_aid0001,tmax,aid0001,2012-05-22,37363,14.1099997,23.1599998,"(14.1099997,23.1599998)",19.1068974,1.4093231,1.9861916,20.1200008,23.1599998,19.4400005,14.3900003,17.8099995
DAYMET_004_tmax_doy2012144_aid0001,tmax,aid0001,2012-05-23,37363,15.3199997,26.8999996,"(15.3199997,26.8999996)",24.0945892,1.3041322,1.7007609,25.0200005,26.8999996,24.3500004,21.2199993,23.5
DAYMET_004_tmax_doy2012145_aid0001,tmax,aid0001,2012-05-24,37363,16.3299999,26.2199993,"(16.3299999,26.2199993)",23.0299225,1.9975623,3.9902551,24.5400009,26.2199993,23.6200008,17.6399994,21.6700001
DAYMET_004_tmax_doy2012146_aid0001,tmax,aid0001,2012-05-25,37363,14.6099997,25.1000004,"(14.6099997,25.1000004)",21.5008183,2.2147779,4.9052414,23.3099995,25.1000004,22.1200008,14.6099997,19.5799999
DAYMET_004_tmax_doy2012147_aid0001,tmax,aid0001,2012-05-26,37363,16.9400005,30.8799992,"(16.9400005,30.8799992)",27.9812737,1.7273015,2.9835704,28.9300003,30.8799992,28.4099998,25.5300007,27.5699997
DAYMET_004_tmax_doy2012148_aid0001,tmax,aid0001,2012-05-27,37363,17.5400009,28.8899994,"(17.5400009,28.8899994)",25.6354122,1.8993883,3.607676,27.3500004,28.8899994,25.9500008,19.1599998,24.0599995
DAYMET_004_tmax_doy2012149_aid0001,tmax,aid0001,2012-05-28,37363,17.6900005,28.9500008,"(17.6900005,28.9500008)",24.8065853,1.9109336,3.6516673,26.4500008,28.9500008,24.9500008,18.9599991,23.4300003
DAYMET_004_tmax_doy2012150_aid0001,tmax,aid0001,2012-05-29,37363,12.9300003,30.7800007,"(12.9300003,30.7800007)",20.4373131,4.0640922,16.5168451,22.9200001,30.7800007,19.9400005,12.9300003,17.0799999
DAYMET_004_tmax_doy2012151_aid0001,tmax,aid0001,2012-05-30,37363,13.3299999,25.9300003,"(13.3299999,25.9300003)",23.5570717,1.5300281,2.340986,24.5699997,25.9300003,23.9300003,20.7700005,23.0499992
DAYMET_004_tmax_doy2012152_aid0001,tmax,aid0001,2012-05-31,37363,14.5799999,28.0400009,"(14.5799999,28.0400009)",25.3199959,1.5561846,2.4217107,26.4799995,28.0400009,25.2800007,21.8799992,24.6399994
DAYMET_004_tmax_doy2012153_aid0001,tmax,aid0001,2012-06-01,37363,14.4799995,23.8500004,"(14.4799995,23.8500004)",21.7972584,0.9132877,0.8340944,22.4300003,23.8500004,21.9200001,19.7299995,21.3500004
DAYMET_004_tmax_doy2012154_aid0001,tmax,aid0001,2012-06-02,37363,8.79,19.1200008,"(8.79,19.1200008)",15.5539818,1.8657297,3.4809473,17.0900002,19.1200008,15.75,9.6400003,14.1099997
DAYMET_004_tmax_doy2012155_aid0001,tmax,aid0001,2012-06-03,37363,5.8600001,21.7299995,"(5.8600001,21.7299995)",15.0154333,2.595258,6.7353641,16.9200001,21.7299995,14.71,7.27,12.8599997
DAYMET_004_tmax_doy2012156_aid0001,tmax,aid0001,2012-06-04,37363,5.3699999,13.5699997,"(5.3699999,13.5699997)",11.7660847,0.7151945,0.5115031,12.2200003,13.2700005,11.8800001,10.4799995,11.5200005
DAYMET_004_tmax_doy2012157_aid0001,tmax,aid0001,2012-06-05,37363,6.4000001,17.1599998,"(6.4000001,17.1599998)",14.349741,1.1630871,1.3527717,15.1800003,17.1599998,14.5799999,11.4099998,13.6700001
DAYMET_004_tmax_doy2012158_aid0001,tmax,aid0001,2012-06-06,37363,9.54,19.9799995,"(9.54,19.9799995)",17.9129066,1.1570427,1.3387479,18.7399998,19.9799995,18.1499996,15.4200001,17.4099998
DAYMET_004_tmax_doy2012159_aid0001,tmax,aid0001,2012-06-07,37363,11.2200003,22.9799995,"(11.2200003,22.9799995)",19.3260059,1.9379512,3.7556549,20.8999996,22.9799995,19.4799995,13.2600002,17.8400002
DAYMET_004_tmax_doy2012160_aid0001,tmax,aid0001,2012-06-08,37363,14.1199999,26.7099991,"(14.1199999,26.7099991)",23.6306953,2.0489171,4.1980611,25.1000004,26.7099991,24.2299995,18.9300003,22.6299992
DAYMET_004_tmax_doy2012161_aid0001,tmax,aid0001,2012-06-09,37363,14.3900003,26.4599991,"(14.3900003,26.4599991)",24.423008,1.2976227,1.6838246,25.3700008,26.4599991,24.5499992,21.6499996,23.8799992
DAYMET_004_tmax_doy2012162_aid0001,tmax,aid0001,2012-06-10,37363,17.0699997,28.1399994,"(17.0699997,28.1399994)",26.119381,1.2096463,1.4632443,26.9899998,28.1399994,26.2800007,23.4300003,25.5599995
DAYMET_004_tmax_doy2012163_aid0001,tmax,aid0001,2012-06-11,37363,16.7600002,26.3400002,"(16.7600002,26.3400002)",23.4491501,1.2546158,1.5740608,24.2800007,26.3400002,23.7000008,20.6800003,22.8400002
DAYMET_004_tmax_doy2012164_aid0001,tmax,aid0001,2012-06-12,37363,15.9399996,25.3899994,"(15.9399996,25.3899994)",23.5462093,1.1456163,1.3124367,24.3500004,25.3899994,23.7999992,21.1800003,23.0799999
DAYMET_004_tmax_doy2012165_aid0001,tmax,aid0001,2012-06-13,37363,14.8500004,24.6800003,"(14.8500004,24.6800003)",20.5150566,1.7976918,3.2316959,21.9200001,24.6800003,20.3899994,14.8500004,18.9599991
DAYMET_004_tmax_doy2012166_aid0001,tmax,aid0001,2012-06-14,37363,15.2799997,25.5900002,"(15.2799997,25.5900002)",23.3841743,1.4043082,1.9720815,24.4099998,25.5900002,23.7600002,19.7199993,22.5300007
DAYMET_004_tmax_doy2012167_aid0001,tmax,aid0001,2012-06-15,37363,16.4200001,26.0300007,"(16.4200001,26.0300007)",23.4932213,1.179531,1.3912933,24.3600006,26.0300007,23.8099995,20.5100002,22.8199997
DAYMET_004_tmax_doy2012168_aid0001,tmax,aid0001,2012-06-16,37363,16.6800003,26.4300003,"(16.6800003,26.4300003)",21.1907978,1.692416,2.8642718,22.5699997,26.4300003,21.1900005,16.6800003,19.7299995
DAYMET_004_tmax_doy2012169_aid0001,tmax,aid0001,2012-06-17,37363,15.2799997,25.1000004,"(15.2799997,25.1000004)",21.0234833,1.5798452,2.4959108,22.2099991,25.1000004,21.3299999,16.5499992,19.9400005
DAYMET_004_tmax_doy2012170_aid0001,tmax,aid0001,2012-06-18,37363,13.3400002,23.2999992,"(13.3400002,23.2999992)",20.389019,1.1934398,1.4242987,21.1800003,23.2999992,20.2299995,17.1800003,19.5799999
DAYMET_004_tmax_doy2012171_aid0001,tmax,aid0001,2012-06-19,37363,15.1800003,27.6200008,"(15.1800003,27.6200008)",23.4367294,1.2457203,1.551819,24.1599998,26.2399998,23.6100006,20.6900005,22.7700005
DAYMET_004_tmax_doy2012172_aid0001,tmax,aid0001,2012-06-20,37363,22.3899994,36.3699989,"(22.3899994,36.3699989)",33.2525444,1.6893448,2.8538857,34.2599983,36.3699989,33.4900017,30.4400005,32.7299995
DAYMET_004_tmax_doy2012173_aid0001,tmax,aid0001,2012-06-21,37363,23.5,35.5099983,"(23.5,35.5099983)",33.334713,1.4236447,2.0267641,34.4300003,35.5099983,33.5900002,30.1599998,32.7200012
DAYMET_004_tmax_doy2012174_aid0001,tmax,aid0001,2012-06-22,37363,22.2299995,35.1100006,"(22.2299995,35.1100006)",32.5860672,1.6671658,2.7794417,34.0099983,35.1100006,32.7200012,28.3199997,31.7299995
DAYMET_004_tmax_doy2012175_aid0001,tmax,aid0001,2012-06-23,37363,19.5799999,32.1100006,"(19.5799999,32.1100006)",28.9058685,1.3995248,1.9586697,29.8700008,32.1100006,29.2700005,25.9300003,28.2900009
DAYMET_004_tmax_doy2012176_aid0001,tmax,aid0001,2012-06-24,37363,18.5100002,29.7600002,"(18.5100002,29.7600002)",27.8847618,1.0768441,1.1595932,28.4400005,29.7399998,28.0799999,26.2700005,27.5699997
DAYMET_004_tmax_doy2012177_aid0001,tmax,aid0001,2012-06-25,37363,12.4799995,26.3999996,"(12.4799995,26.3999996)",22.111433,1.6459241,2.7090661,23.1299992,25.9300003,22.3199997,18.4599991,21.2600002
DAYMET_004_tmax_doy2012178_aid0001,tmax,aid0001,2012-06-26,37363,10.1000004,24.3700008,"(10.1000004,24.3700008)",20.5528698,1.3787605,1.9009804,21.4400005,23.8700008,20.5300007,17.3400002,19.7999992
DAYMET_004_tmax_doy2012179_aid0001,tmax,aid0001,2012-06-27,37363,11.1499996,26.1900005,"(11.1499996,26.1900005)",21.8067207,2.4208944,5.8607296,23.8099995,26.1900005,21.8500004,14.8900003,20.2399998
DAYMET_004_tmax_doy2012180_aid0001,tmax,aid0001,2012-06-28,37363,14.6499996,30.2099991,"(14.6499996,30.2099991)",26.4448452,2.2012451,4.8454799,28.1299992,30.2099991,26.5400009,21.3400002,25.4099998
DAYMET_004_tmax_doy2012181_aid0001,tmax,aid0001,2012-06-29,37363,20.0599995,33.5099983,"(20.0599995,33.5099983)",29.95154,1.8491727,3.4194397,31.3299999,33.5099983,30.1000004,25.4599991,28.9799995
DAYMET_004_tmax_doy2012182_aid0001,tmax,aid0001,2012-06-30,37363,20.9500008,32.9599991,"(20.9500008,32.9599991)",30.5422268,1.1671646,1.3622731,31.2199993,32.8400002,30.6000004,28.5200005,30.1399994
DAYMET_004_tmax_doy2012183_aid0001,tmax,aid0001,2012-07-01,37363,19.6499996,32.8800011,"(19.6499996,32.8800011)",30.8013611,1.5462586,2.3909156,31.8999996,32.8800011,31.1399994,27.3799992,30.0900002
DAYMET_004_tmax_doy2012184_aid0001,tmax,aid0001,2012-07-02,37363,17.4500008,30.7099991,"(17.4500008,30.7099991)",27.9530125,1.4056144,1.9757518,28.9899998,30.7099991,27.9500008,24.5699997,27.2199993
DAYMET_004_tmax_doy2012185_aid0001,tmax,aid0001,2012-07-03,37363,17.4599991,30.1000004,"(17.4599991,30.1000004)",27.7206745,1.4422315,2.0800318,28.8600006,30.1000004,27.8199997,24.4099998,27.0799999
DAYMET_004_tmax_doy2012186_aid0001,tmax,aid0001,2012-07-04,37363,19.2999992,31.5200005,"(19.2999992,31.5200005)",28.6219883,1.6942697,2.8705497,29.9500008,31.5200005,28.9799995,23.75,27.4599991
DAYMET_004_tmax_doy2012187_aid0001,tmax,aid0001,2012-07-05,37363,16.8400002,29.1800003,"(16.8400002,29.1800003)",27.3390923,1.2706902,1.6146536,28.2199993,29.1800003,27.6399994,24.8299999,26.8600006
DAYMET_004_tmax_doy2012188_aid0001,tmax,aid0001,2012-07-06,37363,20.1499996,31.4899998,"(20.1499996,31.4899998)",29.1149235,1.3484178,1.8182305,30.1000004,31.4899998,29.3199997,25.9500008,28.4400005
DAYMET_004_tmax_doy2012189_aid0001,tmax,aid0001,2012-07-07,37363,19.0699997,30.0799999,"(19.0699997,30.0799999)",27.9884243,1.180603,1.3938235,28.8600006,30.0799999,28.1499996,25.3899994,27.4699993
DAYMET_004_tmax_doy2012190_aid0001,tmax,aid0001,2012-07-08,37363,16.5,31.8299999,"(16.5,31.8299999)",28.4360733,2.1175466,4.4840034,30.1700001,31.8299999,28.5599995,22.8999996,27.2600002
DAYMET_004_tmax_doy2012191_aid0001,tmax,aid0001,2012-07-09,37363,15.4200001,29.3299999,"(15.4200001,29.3299999)",26.7045498,1.6904068,2.8574751,27.9699993,29.3299999,26.9599991,22.6499996,25.8400002
DAYMET_004_tmax_doy2012192_aid0001,tmax,aid0001,2012-07-10,37363,16.9699993,29.1900005,"(16.9699993,29.1900005)",27.3998413,1.1752675,1.3812536,28.1900005,29.1900005,27.4899998,25.2900009,27.0300007
DAYMET_004_tmax_doy2012193_aid0001,tmax,aid0001,2012-07-11,37363,19.4599991,31.2800007,"(19.4599991,31.2800007)",29.1141205,1.1180251,1.24998,29.8099995,31.2800007,29.3299999,26.9699993,28.6700001
DAYMET_004_tmax_doy2012194_aid0001,tmax,aid0001,2012-07-12,37363,21.6700001,33.4300003,"(21.6700001,33.4300003)",30.8039513,1.4982101,2.2446334,31.7399998,33.4300003,31.2099991,27.8700008,30.1900005
DAYMET_004_tmax_doy2012195_aid0001,tmax,aid0001,2012-07-13,37363,22.7700005,34.1500015,"(22.7700005,34.1500015)",31.8652821,1.168782,1.3660514,32.7299995,34.1500015,32.1100006,29.1800003,31.3099995
DAYMET_004_tmax_doy2012196_aid0001,tmax,aid0001,2012-07-14,37363,23.0699997,34.5600014,"(23.0699997,34.5600014)",32.0633278,1.0974628,1.2044245,32.6199989,34.0499992,32.2000008,30.2299995,31.6599998
DAYMET_004_tmax_doy2012197_aid0001,tmax,aid0001,2012-07-15,37363,22.7000008,33.6100006,"(22.7000008,33.6100006)",31.3506508,1.4163731,2.0061129,32.4399986,33.6100006,31.6900005,27.8199997,30.5900002
DAYMET_004_tmax_doy2012198_aid0001,tmax,aid0001,2012-07-16,37363,21.3299999,34.1100006,"(21.3299999,34.1100006)",30.9990273,1.4242355,2.0284467,31.9300003,34.1100006,31.0799999,27.5900002,30.1900005
DAYMET_004_tmax_doy2012199_aid0001,tmax,aid0001,2012-07-17,37363,22.7700005,36.4000015,"(22.7700005,36.4000015)",32.6476936,1.997565,3.9902661,34.1899986,36.4000015,33.0600014,27.1000004,31.3500004
DAYMET_004_tmax_doy2012200_aid0001,tmax,aid0001,2012-07-18,37363,20.0699997,35.6699982,"(20.0699997,35.6699982)",30.9036942,2.0207658,4.0834943,31.9849997,35.5,30.5400009,26.1299992,29.6399994
DAYMET_004_tmax_doy2012201_aid0001,tmax,aid0001,2012-07-19,37363,16.1900005,29.6100006,"(16.1900005,29.6100006)",26.7256145,1.6301216,2.6572964,27.9599991,29.6100006,27.1000004,21.9400005,25.5499992
DAYMET_004_tmax_doy2012202_aid0001,tmax,aid0001,2012-07-20,37363,16.8400002,26.6900005,"(16.8400002,26.6900005)",24.002037,1.398847,1.9567729,25.2199993,26.6900005,24.1200008,19.4500008,22.9099998
DAYMET_004_tmax_doy2012203_aid0001,tmax,aid0001,2012-07-21,37363,18.1200008,29.0499992,"(18.1200008,29.0499992)",26.6956139,1.2019988,1.4448012,27.5799999,29.0499992,26.9200001,23.9599991,26.1299992
DAYMET_004_tmax_doy2012204_aid0001,tmax,aid0001,2012-07-22,37363,19.8799992,31.5599995,"(19.8799992,31.5599995)",29.2738533,1.3003025,1.6907866,30.1399994,31.5599995,29.5799999,26.2700005,28.5900002
DAYMET_004_tmax_doy2012205_aid0001,tmax,aid0001,2012-07-23,37363,21.4400005,31.8199997,"(21.4400005,31.8199997)",29.4463577,1.1623337,1.3510197,30.3299999,31.8199997,29.5599995,26.4099998,28.7600002
DAYMET_004_tmax_doy2012206_aid0001,tmax,aid0001,2012-07-24,37363,18.7099991,32.7099991,"(18.7099991,32.7099991)",29.9561539,1.8224556,3.3213446,31.5400009,32.7099991,30.0,24.8899994,28.8799992
DAYMET_004_tmax_doy2012207_aid0001,tmax,aid0001,2012-07-25,37363,16.4200001,30.5300007,"(16.4200001,30.5300007)",27.1206207,1.5693812,2.4629575,28.3600006,30.5300007,27.25,23.2099991,26.2999992
DAYMET_004_tmax_doy2012208_aid0001,tmax,aid0001,2012-07-26,37363,15.2299995,29.3500004,"(15.2299995,29.3500004)",24.9136887,2.9543436,8.7281459,27.7299995,29.3500004,25.0499992,15.2299995,22.3600006
DAYMET_004_tmax_doy2012209_aid0001,tmax,aid0001,2012-07-27,37363,14.6000004,28.6100006,"(14.6000004,28.6100006)",24.564415,1.653565,2.7342774,25.4099998,27.8299999,24.8600006,21.3700008,23.7900009
DAYMET_004_tmax_doy2012210_aid0001,tmax,aid0001,2012-07-28,37363,17.5200005,28.9899998,"(17.5200005,28.9899998)",26.0950508,1.3274559,1.7621391,26.8099995,28.9500008,26.1800003,23.2399998,25.3799992
DAYMET_004_tmax_doy2012211_aid0001,tmax,aid0001,2012-07-29,37363,15.9099998,26.1499996,"(15.9099998,26.1499996)",22.3522243,1.1819235,1.3969432,23.1800003,25.4899998,22.5400009,19.3299999,21.6399994
DAYMET_004_tmax_doy2012212_aid0001,tmax,aid0001,2012-07-30,37363,20.4500008,30.2099991,"(20.4500008,30.2099991)",27.5226192,1.2653522,1.6011163,28.2800007,30.1000004,27.6700001,25.25,27.0649996
DAYMET_004_tmax_doy2012213_aid0001,tmax,aid0001,2012-07-31,37363,19.6499996,29.2600002,"(19.6499996,29.2600002)",26.5272064,1.24614,1.5528649,27.5,29.2600002,26.7700005,22.5599995,25.5200005
DAYMET_004_tmax_doy2012214_aid0001,tmax,aid0001,2012-08-01,37363,18.4099998,29.1599998,"(18.4099998,29.1599998)",27.0089493,1.1269364,1.2699857,27.8500004,29.1599998,27.1900005,24.3600006,26.4500008
DAYMET_004_tmax_doy2012215_aid0001,tmax,aid0001,2012-08-02,37363,21.1700001,32.7900009,"(21.1700001,32.7900009)",29.459446,1.8095912,3.2746202,30.8299999,32.7900009,29.8400002,24.3099995,28.2199993
DAYMET_004_tmax_doy2012216_aid0001,tmax,aid0001,2012-08-03,37363,21.5300007,34.7400017,"(21.5300007,34.7400017)",31.9033394,1.4930037,2.2290601,32.9199982,34.7400017,31.9500008,28.7999992,31.2700005
DAYMET_004_tmax_doy2012217_aid0001,tmax,aid0001,2012-08-04,37363,23.4099998,34.7299995,"(23.4099998,34.7299995)",31.361454,1.4122689,1.9945034,32.4099998,34.7299995,31.3199997,27.4699993,30.4300003
DAYMET_004_tmax_doy2012218_aid0001,tmax,aid0001,2012-08-05,37363,21.6200008,33.5099983,"(21.6200008,33.5099983)",30.7198601,1.6020656,2.5666141,31.8700008,33.5099983,31.0900002,26.6800003,29.7900009
DAYMET_004_tmax_doy2012219_aid0001,tmax,aid0001,2012-08-06,37363,16.9400005,31.7700005,"(16.9400005,31.7700005)",27.4316006,1.5882899,2.5226647,28.4599991,31.2900009,27.6399994,23.7399998,26.5699997
DAYMET_004_tmax_doy2012220_aid0001,tmax,aid0001,2012-08-07,37363,19.8199997,29.7600002,"(19.8199997,29.7600002)",27.5898781,1.1200569,1.2545274,28.3600006,29.7600002,27.7099991,24.9899998,27.0100002
DAYMET_004_tmax_doy2012221_aid0001,tmax,aid0001,2012-08-08,37363,20.9500008,32.8100014,"(20.9500008,32.8100014)",30.1201057,1.2996278,1.6890324,30.8799992,32.8100014,30.3500004,27.5100002,29.5300007
DAYMET_004_tmax_doy2012222_aid0001,tmax,aid0001,2012-08-09,37363,20.7800007,32.7400017,"(20.7800007,32.7400017)",29.9348812,1.558827,2.4299417,31.1700001,32.7400017,30.1900005,25.2700005,28.8099995
DAYMET_004_tmax_doy2012223_aid0001,tmax,aid0001,2012-08-10,37363,17.3500004,30.4099998,"(17.3500004,30.4099998)",26.9122334,2.051192,4.2073888,28.6499996,30.4099998,27.0499992,20.0599995,25.1800003
DAYMET_004_tmax_doy2012224_aid0001,tmax,aid0001,2012-08-11,37363,19.7099991,29.4500008,"(19.7099991,29.4500008)",26.5802441,1.3491591,1.8202303,27.5300007,29.4500008,26.4300003,22.8500004,25.6499996
DAYMET_004_tmax_doy2012225_aid0001,tmax,aid0001,2012-08-12,37363,19.4899998,30.0599995,"(19.4899998,30.0599995)",27.4909763,1.5118817,2.2857863,28.6599998,30.0599995,27.8199997,23.3700008,26.5400009
DAYMET_004_tmax_doy2012226_aid0001,tmax,aid0001,2012-08-13,37363,18.5,30.9099998,"(18.5,30.9099998)",28.3603134,1.2659571,1.6026474,29.1499996,30.9099998,28.5200005,25.8500004,27.8299999
DAYMET_004_tmax_doy2012227_aid0001,tmax,aid0001,2012-08-14,37363,18.3999996,30.1000004,"(18.3999996,30.1000004)",27.8691998,1.1656702,1.3587869,28.6100006,30.1000004,28.1900005,25.7900009,27.4799995
DAYMET_004_tmax_doy2012228_aid0001,tmax,aid0001,2012-08-15,37363,18.3899994,29.0599995,"(18.3899994,29.0599995)",27.3480091,1.0815524,1.1697556,28.1200008,29.0599995,27.4400005,24.9799995,26.8600006
DAYMET_004_tmax_doy2012229_aid0001,tmax,aid0001,2012-08-16,37363,16.5699997,29.0300007,"(16.5699997,29.0300007)",26.0918732,2.2580609,5.0988392,27.9799995,29.0300007,26.9200001,19.2399998,24.4699993
DAYMET_004_tmax_doy2012230_aid0001,tmax,aid0001,2012-08-17,37363,18.1399994,30.6499996,"(18.1399994,30.6499996)",28.2650757,1.6127127,2.6008424,29.5100002,30.6499996,28.6100006,24.0100002,27.3099995
DAYMET_004_tmax_doy2012231_aid0001,tmax,aid0001,2012-08-18,37363,16.4500008,29.5499992,"(16.4500008,29.5499992)",24.9535236,1.5073725,2.2721718,26.0699997,28.8600006,25.2800007,21.3999996,24.2000008
DAYMET_004_tmax_doy2012232_aid0001,tmax,aid0001,2012-08-19,37363,15.3100004,25.5400009,"(15.3100004,25.5400009)",24.1206779,0.8427025,0.7101475,24.6700001,25.5400009,24.3600006,22.4300003,23.7700005
DAYMET_004_tmax_doy2012233_aid0001,tmax,aid0001,2012-08-20,37363,16.7399998,27.0300007,"(16.7399998,27.0300007)",25.2749825,0.8938004,0.7988792,25.8500004,27.0300007,25.3899994,23.4799995,24.8999996
DAYMET_004_tmax_doy2012234_aid0001,tmax,aid0001,2012-08-21,37363,16.6800003,28.2999992,"(16.6800003,28.2999992)",26.3690414,1.2997227,1.689279,27.3299999,28.2999992,26.5100002,23.4099998,25.7600002
DAYMET_004_tmax_doy2012235_aid0001,tmax,aid0001,2012-08-22,37363,17.2999992,28.9599991,"(17.2999992,28.9599991)",26.9194241,1.2727456,1.6198814,27.8299999,28.9599991,27.0900002,24.0300007,26.3099995
DAYMET_004_tmax_doy2012236_aid0001,tmax,aid0001,2012-08-23,37363,18.3600006,30.5100002,"(18.3600006,30.5100002)",28.4710846,1.4137365,1.9986508,29.4099998,30.5100002,28.6399994,25.8400002,27.9799995
DAYMET_004_tmax_doy2012237_aid0001,tmax,aid0001,2012-08-24,37363,19.6299992,29.7299995,"(19.6299992,29.7299995)",28.17416,0.8905643,0.7931048,28.8400002,29.7299995,28.3600006,25.8899994,27.6599998
DAYMET_004_tmax_doy2012238_aid0001,tmax,aid0001,2012-08-25,37363,19.5,29.2099991,"(19.5,29.2099991)",26.8527164,0.7754249,0.6012838,27.3700008,28.7399998,26.9599991,25.0699997,26.4500008
DAYMET_004_tmax_doy2012239_aid0001,tmax,aid0001,2012-08-26,37363,20.0799999,29.6900005,"(20.0799999,29.6900005)",27.6161385,1.0947884,1.1985617,28.4400005,29.6900005,27.8999996,24.8899994,27.0200005
DAYMET_004_tmax_doy2012240_aid0001,tmax,aid0001,2012-08-27,37363,19.8600006,30.4899998,"(19.8600006,30.4899998)",28.5090256,1.1379552,1.294942,29.3600006,30.4899998,28.7299995,25.7900009,27.9300003
DAYMET_004_tmax_doy2012241_aid0001,tmax,aid0001,2012-08-28,37363,17.4699993,30.2800007,"(17.4699993,30.2800007)",27.9708691,1.3177837,1.7365539,28.8899994,30.2800007,28.2299995,25.1000004,27.3700008
